payment_id,client_id,provider_id,payment_date,amount,currency,status,failure_reason,created_at
PMT007645,C0168,P001,2025-08-13,1462.2,USD,Failed,Provider timeout,2025-08-13T07:30:05
PMT007646,C0014,P014,2025-11-07,909.62,MXN,Successful,,2025-11-07T12:39:07
PMT007647,C0413,P014,2025-11-20,644.36,MXN,Successful,,2025-11-20T00:08:40
PMT007648,C0132,P002,2024-04-08,4980.52,MXN,Successful,,2024-04-08T03:28:40
PMT007649,C0336,P007,2024-04-08,465.23,MXN,Successful,,2024-04-08T14:17:17
PMT007650,C0293,P019,2026-03-24,2957.78,USD,Successful,,2026-03-24T18:59:13
PMT007651,C0004,P017,2025-04-22,734.67,MXN,Successful,,2025-04-22T07:35:55
PMT007652,C0432,P012,2024-05-20,1621.77,MXN,Failed,Risk rule declined,2024-05-20T06:49:36
PMT007653,C0411,P010,2024-04-21,629.59,MXN,Successful,,2024-04-21T21:43:41
PMT007654,C0252,P020,2025-11-19,487.71,MXN,Successful,,2025-11-19T23:56:48
PMT007655,C0361,P015,2026-01-11,13390.47,MXN,Successful,,2026-01-11T07:43:59
PMT007656,C0245,P020,2025-04-20,356.56,USD,Successful,,2025-04-20T14:53:38
PMT007657,C0386,P002,2024-12-20,4971.2,MXN,Successful,,2024-12-20T21:47:35
PMT007658,C0070,P005,2025-09-04,156.95,MXN,Successful,,2025-09-04T00:03:12
PMT007659,C0229,P001,2024-04-17,3050.04,MXN,Successful,,2024-04-17T21:29:25
PMT007660,C0178,P018,2026-01-06,7477.48,MXN,Successful,,2026-01-06T09:26:34
PMT007661,C0235,P015,2024-10-15,9323.74,MXN,Successful,,2024-10-15T02:14:54
PMT007662,C0232,P004,2024-08-25,120.13,MXN,Successful,,2024-08-25T23:34:32
PMT007663,C0078,P020,2024-11-19,482.03,MXN,Successful,,2024-11-19T12:51:05
PMT007664,C0170,P020,2024-05-20,4595.34,MXN,Successful,,2024-05-20T21:14:39
PMT007665,C0006,P005,2024-12-30,13455.48,MXN,Successful,,2024-12-30T11:28:24
PMT007666,C0006,P014,2025-09-14,1879.93,MXN,Failed,Insufficient funds,2025-09-14T12:03:25
PMT007667,C0192,P014,2025-03-31,530.67,USD,Successful,,2025-03-31T17:01:47
PMT007668,C0331,P001,2025-08-08,890.16,MXN,Successful,,2025-08-08T12:02:03
PMT007669,C0100,P015,2024-09-12,6230.45,MXN,Successful,,2024-09-12T04:40:02
PMT007670,C0283,P005,2025-01-04,99.91,MXN,Successful,,2025-01-04T21:17:57
PMT007671,C0377,P019,2025-04-16,10042.08,MXN,Successful,,2025-04-16T21:37:27
PMT007672,C0043,P017,2025-05-28,679.22,MXN,Successful,,2025-05-28T20:22:57
PMT007673,C0301,P019,2024-08-22,265.4,MXN,Successful,,2024-08-22T22:03:54
PMT007674,C0179,P016,2025-11-18,1308.02,MXN,Successful,,2025-11-18T03:12:26
PMT007675,C0340,P004,2024-06-10,5311.51,MXN,Successful,,2024-06-10T11:34:17
PMT007676,C0054,P007,2024-06-17,1219.26,MXN,Successful,,2024-06-17T07:39:17
PMT007677,C0372,P015,2024-10-10,771.88,MXN,Successful,,2024-10-10T19:39:51
PMT007678,C0422,P007,2025-07-29,86.42,MXN,Successful,,2025-07-29T10:42:25
PMT007679,C0051,P015,2024-05-31,330.61,USD,Successful,,2024-05-31T08:33:11
PMT007680,C0062,P007,2024-04-06,408.64,MXN,Failed,Invalid account details,2024-04-06T22:41:20
PMT007681,C0155,P004,2025-03-10,218.94,MXN,Successful,,2025-03-10T23:51:28
PMT007682,C0006,P010,2024-12-08,4827.15,MXN,Successful,,2024-12-08T06:15:35
PMT007683,C0321,P015,2024-07-30,9057.21,MXN,Successful,,2024-07-30T13:00:53
PMT007684,C0320,P010,2025-07-30,4220.83,MXN,Successful,,2025-07-30T08:09:31
PMT007685,C0323,P014,2025-07-19,1461.38,MXN,Successful,,2025-07-19T18:30:38
PMT007686,C0495,P009,2024-07-04,2195.7,MXN,Failed,Provider timeout,2024-07-04T12:25:25
PMT007687,C0420,P016,2024-09-25,4976.04,MXN,Successful,,2024-09-25T11:25:45
PMT007688,C0411,P014,2024-12-17,1236.21,MXN,Successful,,2024-12-17T13:53:56
PMT007689,C0179,P012,2026-03-25,1699.3,MXN,Successful,,2026-03-25T09:12:14
PMT007690,C0178,P009,2025-10-25,9848.43,MXN,Successful,,2025-10-25T16:59:48
PMT007691,C0159,P012,2024-12-03,1000.64,MXN,Successful,,2024-12-03T03:02:06
PMT007692,C0182,P001,2026-03-05,1437.83,MXN,Successful,,2026-03-05T15:09:21
PMT007693,C0191,P014,2025-02-23,6278.92,MXN,Successful,,2025-02-23T08:11:39
PMT007694,C0075,P004,2024-12-25,122.18,MXN,Successful,,2024-12-25T19:58:32
PMT007695,C0186,P018,2026-02-14,1401.85,MXN,Successful,,2026-02-14T22:26:57
PMT007696,C0229,P017,2025-10-01,427.19,USD,Successful,,2025-10-01T23:08:59
PMT007697,C0168,P011,2025-05-08,2536.61,MXN,Successful,,2025-05-08T01:35:38
PMT007698,C0092,P018,2025-06-19,8025.17,MXN,Successful,,2025-06-19T07:50:14
PMT007699,C0192,P014,2026-03-11,141.14,USD,Successful,,2026-03-11T06:18:16
PMT007700,C0247,P003,2024-07-27,1078.26,MXN,Successful,,2024-07-27T18:27:06
PMT007701,C0377,P016,2024-12-08,1500.0,MXN,Successful,,2024-12-08T19:37:28
PMT007702,C0374,P020,2025-01-24,703.64,MXN,Successful,,2025-01-24T04:30:33
PMT007703,C0104,P001,2026-03-20,17015.2,MXN,Successful,,2026-03-20T04:17:53
PMT007704,C0014,P005,2024-06-06,2957.35,MXN,Successful,,2024-06-06T04:26:49
PMT007705,C0165,P013,2024-06-27,357.04,MXN,Successful,,2024-06-27T02:21:54
PMT007706,C0086,P008,2025-02-05,369.99,MXN,Successful,,2025-02-05T01:24:50
PMT007707,C0211,P014,2024-08-08,555.49,MXN,Successful,,2024-08-08T20:37:51
PMT007708,C0205,P013,2025-08-21,274.78,MXN,Failed,Risk rule declined,2025-08-21T00:03:43
PMT007709,C0100,P016,2024-12-15,10627.46,MXN,Successful,,2024-12-15T05:03:31
PMT007710,C0174,P002,2025-12-08,10502.85,MXN,Successful,,2025-12-08T21:03:03
PMT007711,C0380,P009,2025-10-10,1677.03,MXN,Successful,,2025-10-10T03:55:18
PMT007712,C0265,P018,2025-03-08,1500.0,MXN,Successful,,2025-03-08T16:31:32
PMT007713,C0021,P007,2025-12-08,2071.24,MXN,Successful,,2025-12-08T03:55:37
PMT007714,C0089,P010,2024-06-18,62.1,MXN,Successful,,2024-06-18T07:37:13
PMT007715,C0478,P001,2025-06-04,1738.42,MXN,Failed,Invalid account details,2025-06-04T02:15:06
PMT007716,C0049,P005,2025-06-23,1321.43,USD,Successful,,2025-06-23T17:30:06
PMT007717,C0338,P009,2024-10-08,1396.23,MXN,Successful,,2024-10-08T02:08:47
PMT007718,C0405,P008,2024-05-09,5753.13,MXN,Successful,,2024-05-09T18:58:09
PMT007719,C0143,P015,2025-04-28,9350.55,MXN,Successful,,2025-04-28T15:45:48
PMT007720,C0380,P013,2025-04-11,963.22,MXN,Successful,,2025-04-11T14:29:58
PMT007721,C0096,P018,2025-07-28,2077.54,MXN,Successful,,2025-07-28T04:42:12
PMT007722,C0157,P018,2024-09-12,1101.8,USD,Successful,,2024-09-12T15:39:26
PMT007723,C0169,P005,2024-08-16,148.72,MXN,Successful,,2024-08-16T23:39:55
PMT007724,C0461,P001,2026-03-15,193.17,MXN,Successful,,2026-03-15T13:33:12
PMT007725,C0110,P018,2024-06-28,4579.69,MXN,Successful,,2024-06-28T08:22:03
PMT007726,C0064,P007,2026-04-01,2261.55,MXN,Successful,,2026-04-01T22:03:21
PMT007727,C0467,P007,2025-09-18,3452.91,MXN,Successful,,2025-09-18T20:08:31
PMT007728,C0089,P004,2025-07-10,110.49,MXN,Successful,,2025-07-10T03:12:02
PMT007729,C0445,P015,2024-12-04,354.37,MXN,Successful,,2024-12-04T05:04:23
PMT007730,C0343,P006,2025-12-19,2493.56,USD,Successful,,2025-12-19T05:58:58
PMT007731,C0299,P004,2026-01-15,1431.52,MXN,Successful,,2026-01-15T08:45:49
PMT007732,C0387,P010,2025-09-19,2211.51,MXN,Successful,,2025-09-19T05:15:58
PMT007733,C0380,P016,2025-09-10,655.66,MXN,Successful,,2025-09-10T00:04:57
PMT007734,C0054,P006,2025-03-26,438.2,MXN,Successful,,2025-03-26T14:29:06
PMT007735,C0468,P015,2024-05-31,8449.32,USD,Successful,,2024-05-31T15:41:19
PMT007736,C0482,P009,2026-04-01,359.74,MXN,Successful,,2026-04-01T00:11:48
PMT007737,C0450,P008,2024-04-12,353.03,MXN,Successful,,2024-04-12T16:42:00
PMT007738,C0331,P007,2025-03-28,781.92,MXN,Successful,,2025-03-28T11:57:18
PMT007739,C0277,P003,2024-12-18,206.07,MXN,Successful,,2024-12-18T22:01:47
PMT007740,C0288,P007,2025-10-30,585.27,MXN,Successful,,2025-10-30T11:31:47
PMT007741,C0006,P018,2025-10-01,7574.62,MXN,Failed,Expired authorization,2025-10-01T04:09:14
PMT007742,C0262,P002,2025-07-09,3409.06,MXN,Successful,,2025-07-09T18:43:38
PMT007743,C0333,P020,2024-05-29,812.28,MXN,Successful,,2024-05-29T12:44:15
PMT007744,C0347,P003,2024-10-01,4675.5,MXN,Successful,,2024-10-01T19:40:26
PMT007745,C0178,P007,2024-06-13,7191.51,MXN,Successful,,2024-06-13T19:54:49
PMT007746,C0242,P013,2026-03-16,1253.51,USD,Successful,,2026-03-16T14:12:47
PMT007747,C0338,P017,2024-07-09,2229.48,MXN,Successful,,2024-07-09T03:46:33
PMT007748,C0224,P003,2026-03-06,11428.16,MXN,Successful,,2026-03-06T14:28:00
PMT007749,C0497,P003,2024-06-27,499.92,MXN,Successful,,2024-06-27T16:33:22
PMT007750,C0370,P013,2025-12-16,725.92,MXN,Successful,,2025-12-16T02:52:02
PMT007751,C0001,P006,2025-05-30,550.27,MXN,Successful,,2025-05-30T02:55:51
PMT007752,C0012,P014,2025-12-01,5204.06,MXN,Successful,,2025-12-01T16:03:37
PMT007753,C0362,P017,2025-07-14,74.11,MXN,Successful,,2025-07-14T23:17:09
PMT007754,C0219,P002,2025-10-25,8461.57,MXN,Successful,,2025-10-25T00:46:41
PMT007755,C0421,P018,2025-09-27,1802.49,MXN,Successful,,2025-09-27T19:44:57
PMT007756,C0098,P001,2024-10-18,186.45,MXN,Successful,,2024-10-18T14:47:38
PMT007757,C0006,P019,2026-02-06,6882.1,USD,Successful,,2026-02-06T08:07:29
PMT007758,C0202,P020,2025-07-21,6567.28,MXN,Successful,,2025-07-21T17:12:53
PMT007759,C0382,P014,2024-09-03,5985.45,MXN,Successful,,2024-09-03T11:38:01
PMT007760,C0102,P020,2024-11-16,686.15,MXN,Successful,,2024-11-16T04:53:37
PMT007761,C0447,P017,2025-04-26,8241.97,MXN,Successful,,2025-04-26T00:00:26
PMT007762,C0248,P001,2025-12-26,104.3,MXN,Successful,,2025-12-26T17:44:09
PMT007763,C0411,P001,2025-11-11,669.74,MXN,Successful,,2025-11-11T21:03:56
PMT007764,C0031,P001,2024-11-14,713.53,USD,Successful,,2024-11-14T13:32:58
PMT007765,C0298,P009,2025-08-24,720.68,USD,Successful,,2025-08-24T09:11:21
PMT007766,C0466,P013,2024-04-02,438.13,MXN,Successful,,2024-04-02T07:55:12
PMT007767,C0211,P010,2024-12-01,1087.19,MXN,Failed,Network error,2024-12-01T23:31:10
PMT007768,C0495,P014,2025-12-05,1081.78,MXN,Successful,,2025-12-05T02:10:06
PMT007769,C0118,P009,2024-07-26,536.86,MXN,Successful,,2024-07-26T18:59:11
PMT007770,C0052,P001,2024-12-11,271.86,MXN,Successful,,2024-12-11T10:44:48
PMT007771,C0279,P005,2024-04-01,3017.23,MXN,Successful,,2024-04-01T17:43:04
PMT007772,C0457,P020,2024-04-18,6635.59,MXN,Successful,,2024-04-18T07:56:54
PMT007773,C0169,P007,2024-07-22,235.89,MXN,Successful,,2024-07-22T12:17:42
PMT007774,C0408,P007,2024-06-19,526.39,MXN,Successful,,2024-06-19T23:56:36
PMT007775,C0096,P003,2025-03-24,1553.95,MXN,Successful,,2025-03-24T23:13:29
PMT007776,C0386,P020,2026-01-07,2061.07,MXN,Successful,,2026-01-07T09:15:02
PMT007777,C0296,P005,2024-06-06,5030.47,MXN,Successful,,2024-06-06T06:19:59
PMT007778,C0100,P014,2025-12-20,4951.5,MXN,Successful,,2025-12-20T14:19:32
PMT007779,C0377,P001,2025-08-08,5782.19,MXN,Successful,,2025-08-08T18:46:13
PMT007780,C0377,P002,2024-08-08,7721.87,MXN,Successful,,2024-08-08T14:24:04
PMT007781,C0270,P015,2024-11-07,303.36,MXN,Successful,,2024-11-07T15:22:06
PMT007782,C0122,P014,2024-08-28,1266.88,MXN,Successful,,2024-08-28T04:03:53
PMT007783,C0068,P014,2025-11-07,60.0,USD,Successful,,2025-11-07T11:43:05
PMT007784,C0494,P005,2025-09-22,100.02,MXN,Successful,,2025-09-22T05:21:53
PMT007785,C0346,P020,2024-11-15,1485.18,MXN,Successful,,2024-11-15T14:47:38
PMT007786,C0410,P012,2024-05-13,6819.43,MXN,Successful,,2024-05-13T22:57:16
PMT007787,C0367,P020,2024-08-08,1120.28,USD,Successful,,2024-08-08T08:44:09
PMT007788,C0420,P004,2025-07-11,6759.41,USD,Successful,,2025-07-11T08:45:32
PMT007789,C0090,P008,2024-06-10,222.19,MXN,Failed,Invalid account details,2024-06-10T09:23:56
PMT007790,C0262,P007,2025-04-29,728.3,MXN,Successful,,2025-04-29T07:08:48
PMT007791,C0349,P016,2025-06-28,113.39,MXN,Successful,,2025-06-28T01:45:49
PMT007792,C0049,P016,2025-08-23,911.17,MXN,Reversed,,2025-08-23T16:40:50
PMT007793,C0081,P010,2024-07-07,2204.44,MXN,Successful,,2024-07-07T11:59:22
PMT007794,C0337,P001,2025-02-27,92.27,MXN,Successful,,2025-02-27T13:48:16
PMT007795,C0439,P004,2025-03-03,718.66,MXN,Successful,,2025-03-03T11:00:53
PMT007796,C0347,P001,2025-12-03,3420.03,MXN,Successful,,2025-12-03T20:57:54
PMT007797,C0014,P018,2025-03-07,1123.5,USD,Successful,,2025-03-07T04:58:47
PMT007798,C0045,P006,2025-01-12,9111.44,MXN,Failed,Provider timeout,2025-01-12T10:48:03
PMT007799,C0075,P003,2024-07-05,365.79,MXN,Successful,,2024-07-05T22:05:27
PMT007800,C0132,P007,2025-08-28,3940.3,MXN,Successful,,2025-08-28T08:01:36
PMT007801,C0124,P002,2025-07-03,165.56,USD,Successful,,2025-07-03T10:18:10
PMT007802,C0397,P020,2025-09-16,1812.52,MXN,Successful,,2025-09-16T21:01:36
PMT007803,C0478,P007,2025-07-30,619.66,USD,Successful,,2025-07-30T06:01:47
PMT007804,C0410,P019,2025-12-23,8275.44,MXN,Successful,,2025-12-23T03:24:47
PMT007805,C0343,P014,2025-12-24,4603.36,MXN,Successful,,2025-12-24T12:59:48
PMT007806,C0157,P012,2024-11-17,261.56,MXN,Successful,,2024-11-17T17:57:54
PMT007807,C0178,P010,2024-08-19,7574.66,MXN,Successful,,2024-08-19T21:56:47
PMT007808,C0490,P015,2026-01-29,186.69,MXN,Successful,,2026-01-29T22:15:00
PMT007809,C0431,P015,2025-09-12,12538.87,MXN,Successful,,2025-09-12T17:56:57
PMT007810,C0189,P001,2026-03-09,745.1,MXN,Successful,,2026-03-09T01:14:12
PMT007811,C0192,P019,2025-03-30,201.44,MXN,Successful,,2025-03-30T23:50:32
PMT007812,C0162,P008,2026-03-02,2763.25,MXN,Failed,Invalid account details,2026-03-02T12:49:33
PMT007813,C0177,P007,2024-07-05,137.39,MXN,Successful,,2024-07-05T03:36:29
PMT007814,C0431,P008,2025-06-11,6928.46,MXN,Successful,,2025-06-11T16:15:43
PMT007815,C0006,P014,2025-03-29,5793.11,MXN,Successful,,2025-03-29T02:34:41
PMT007816,C0226,P008,2024-04-02,5341.6,MXN,Successful,,2024-04-02T19:22:10
PMT007817,C0483,P008,2024-08-27,145.8,USD,Successful,,2024-08-27T03:00:05
PMT007818,C0293,P002,2024-07-28,3058.72,MXN,Failed,Provider timeout,2024-07-28T11:29:21
PMT007819,C0232,P008,2024-05-18,509.4,MXN,Successful,,2024-05-18T21:35:55
PMT007820,C0171,P003,2026-02-18,92.34,MXN,Successful,,2026-02-18T05:01:00
PMT007821,C0032,P018,2026-03-05,5143.93,MXN,Successful,,2026-03-05T11:09:16
PMT007822,C0122,P007,2025-12-31,1285.22,MXN,Successful,,2025-12-31T10:23:15
PMT007823,C0042,P020,2026-03-24,611.99,MXN,Successful,,2026-03-24T19:05:10
PMT007824,C0063,P014,2025-11-30,172.82,MXN,Successful,,2025-11-30T15:43:03
PMT007825,C0091,P016,2026-02-03,211.92,MXN,Successful,,2026-02-03T03:31:59
PMT007826,C0162,P020,2024-08-30,3404.49,MXN,Pending,,2024-08-30T16:03:52
PMT007827,C0006,P005,2024-10-16,13550.24,MXN,Successful,,2024-10-16T05:05:23
PMT007828,C0491,P012,2025-12-16,5765.92,MXN,Successful,,2025-12-16T07:30:57
PMT007829,C0061,P001,2025-03-15,1483.46,MXN,Successful,,2025-03-15T18:05:18
PMT007830,C0202,P002,2025-09-16,5478.09,MXN,Successful,,2025-09-16T02:05:06
PMT007831,C0446,P008,2025-05-20,5825.11,MXN,Successful,,2025-05-20T19:27:44
PMT007832,C0053,P014,2024-11-15,591.47,MXN,Successful,,2024-11-15T10:54:03
PMT007833,C0247,P017,2024-11-04,1497.88,MXN,Successful,,2024-11-04T10:05:18
PMT007834,C0425,P005,2025-10-10,1167.4,MXN,Successful,,2025-10-10T23:41:00
PMT007835,C0296,P016,2025-04-25,13755.45,MXN,Successful,,2025-04-25T21:20:47
PMT007836,C0110,P005,2024-12-14,6255.35,MXN,Successful,,2024-12-14T02:36:40
PMT007837,C0382,P001,2025-07-02,12919.77,MXN,Successful,,2025-07-02T16:02:49
PMT007838,C0361,P002,2025-01-23,11950.92,MXN,Successful,,2025-01-23T21:30:02
PMT007839,C0189,P013,2025-03-12,1109.49,MXN,Successful,,2025-03-12T04:52:18
PMT007840,C0021,P010,2025-08-16,652.57,MXN,Failed,Provider timeout,2025-08-16T10:28:02
PMT007841,C0005,P006,2025-02-26,190.67,MXN,Successful,,2025-02-26T07:38:47
PMT007842,C0418,P001,2026-02-19,794.52,MXN,Successful,,2026-02-19T08:45:48
PMT007843,C0174,P012,2025-03-20,13554.18,MXN,Successful,,2025-03-20T16:26:05
PMT007844,C0073,P017,2026-03-02,1523.5,MXN,Successful,,2026-03-02T10:22:29
PMT007845,C0274,P002,2025-12-09,85.56,MXN,Successful,,2025-12-09T03:52:32
PMT007846,C0464,P015,2025-12-31,81.83,MXN,Successful,,2025-12-31T17:08:22
PMT007847,C0006,P014,2025-10-21,10811.46,MXN,Successful,,2025-10-21T07:29:04
PMT007848,C0023,P010,2025-06-22,2450.06,MXN,Successful,,2025-06-22T04:00:48
PMT007849,C0219,P001,2025-04-26,2703.12,MXN,Successful,,2025-04-26T04:12:45
PMT007850,C0357,P019,2025-05-11,810.1,USD,Successful,,2025-05-11T21:58:30
PMT007851,C0245,P010,2024-09-03,2431.53,MXN,Successful,,2024-09-03T22:59:20
PMT007852,C0450,P008,2024-09-13,2239.82,MXN,Successful,,2024-09-13T15:26:08
PMT007853,C0021,P018,2024-04-26,1984.49,MXN,Successful,,2024-04-26T22:36:34
PMT007854,C0180,P018,2025-10-08,403.06,MXN,Successful,,2025-10-08T02:05:11
PMT007855,C0185,P015,2024-07-07,1950.93,MXN,Successful,,2024-07-07T12:14:48
PMT007856,C0180,P017,2025-06-05,1937.34,MXN,Successful,,2025-06-05T17:32:34
PMT007857,C0252,P003,2024-07-16,1381.11,MXN,Successful,,2024-07-16T18:41:41
PMT007858,C0405,P016,2024-05-22,9063.47,MXN,Successful,,2024-05-22T09:43:13
PMT007859,C0174,P007,2025-04-27,8093.62,USD,Successful,,2025-04-27T17:41:46
PMT007860,C0386,P018,2025-12-22,3664.66,MXN,Successful,,2025-12-22T06:32:17
PMT007861,C0080,P008,2024-12-12,1877.1,MXN,Failed,Invalid account details,2024-12-12T13:41:50
PMT007862,C0296,P002,2026-01-23,4591.08,MXN,Successful,,2026-01-23T15:35:48
PMT007863,C0194,P008,2024-04-08,1062.15,MXN,Reversed,,2024-04-08T17:14:13
PMT007864,C0291,P016,2025-03-04,1004.11,MXN,Successful,,2025-03-04T01:08:54
PMT007865,C0053,P010,2024-07-23,1728.69,MXN,Successful,,2024-07-23T08:53:22
PMT007866,C0492,P016,2024-11-21,1658.96,MXN,Successful,,2024-11-21T23:03:33
PMT007867,C0457,P001,2024-04-18,3420.34,MXN,Successful,,2024-04-18T23:25:01
PMT007868,C0418,P004,2024-04-27,1321.11,MXN,Successful,,2024-04-27T22:50:14
PMT007869,C0448,P012,2025-09-12,963.89,MXN,Failed,Provider timeout,2025-09-12T00:48:01
PMT007870,C0080,P008,2025-07-29,2299.03,MXN,Successful,,2025-07-29T02:47:09
PMT007871,C0265,P014,2024-09-08,7908.35,MXN,Successful,,2024-09-08T01:58:27
PMT007872,C0174,P020,2026-01-08,9344.97,MXN,Successful,,2026-01-08T21:13:28
PMT007873,C0447,P014,2025-08-24,31745.27,MXN,Successful,,2025-08-24T02:48:43
PMT007874,C0101,P008,2024-12-03,6596.22,MXN,Successful,,2024-12-03T20:50:33
PMT007875,C0118,P012,2025-01-13,566.74,MXN,Successful,,2025-01-13T22:54:22
PMT007876,C0361,P019,2024-11-08,14064.06,MXN,Successful,,2024-11-08T11:21:06
PMT007877,C0042,P014,2025-11-30,1219.81,MXN,Successful,,2025-11-30T15:13:56
PMT007878,C0382,P017,2025-03-27,16965.26,MXN,Successful,,2025-03-27T15:12:25
PMT007879,C0144,P006,2024-07-14,402.28,MXN,Successful,,2024-07-14T00:32:04
PMT007880,C0347,P016,2024-09-03,13600.4,MXN,Successful,,2024-09-03T22:11:35
PMT007881,C0441,P003,2024-11-11,938.23,USD,Successful,,2024-11-11T16:07:49
PMT007882,C0325,P016,2025-01-09,1430.64,MXN,Successful,,2025-01-09T07:27:23
PMT007883,C0110,P018,2025-06-13,11503.69,MXN,Successful,,2025-06-13T12:49:47
PMT007884,C0023,P019,2026-03-04,10008.12,MXN,Successful,,2026-03-04T07:26:56
PMT007885,C0021,P003,2024-10-19,969.07,MXN,Failed,Network error,2024-10-19T13:31:30
PMT007886,C0042,P017,2024-11-28,1959.84,MXN,Successful,,2024-11-28T21:10:34
PMT007887,C0300,P003,2024-04-19,791.68,MXN,Successful,,2024-04-19T03:41:57
PMT007888,C0182,P010,2024-12-21,1616.87,MXN,Successful,,2024-12-21T18:08:39
PMT007889,C0134,P014,2025-08-14,424.02,MXN,Successful,,2025-08-14T15:20:56
PMT007890,C0118,P010,2026-03-03,761.54,MXN,Successful,,2026-03-03T11:56:48
PMT007891,C0491,P007,2025-10-04,692.14,MXN,Successful,,2025-10-04T06:48:44
PMT007892,C0056,P014,2024-07-02,593.52,MXN,Successful,,2024-07-02T20:26:57
PMT007893,C0167,P014,2025-12-30,1027.09,MXN,Successful,,2025-12-30T14:12:30
PMT007894,C0242,P013,2025-12-04,1349.94,MXN,Successful,,2025-12-04T11:27:24
PMT007895,C0001,P011,2024-08-24,1883.48,MXN,Successful,,2024-08-24T09:48:29
PMT007896,C0464,P015,2026-02-05,187.52,MXN,Successful,,2026-02-05T17:15:12
PMT007897,C0047,P008,2025-09-13,857.2,MXN,Successful,,2025-09-13T10:36:03
PMT007898,C0361,P002,2025-11-04,6412.03,MXN,Successful,,2025-11-04T02:13:56
PMT007899,C0334,P012,2025-02-27,301.9,MXN,Reversed,,2025-02-27T11:00:01
PMT007900,C0410,P015,2024-09-02,10957.8,MXN,Successful,,2024-09-02T18:49:04
PMT007901,C0343,P006,2025-11-13,1507.24,MXN,Successful,,2025-11-13T22:10:56
PMT007902,C0397,P003,2025-03-14,3414.71,MXN,Reversed,,2025-03-14T22:18:11
PMT007903,C0221,P019,2026-03-06,468.61,MXN,Successful,,2026-03-06T14:00:44
PMT007904,C0254,P018,2024-07-27,71.01,MXN,Successful,,2024-07-27T12:28:54
PMT007905,C0368,P013,2024-12-12,1187.97,MXN,Successful,,2024-12-12T11:19:08
PMT007906,C0297,P016,2025-10-01,5435.52,USD,Successful,,2025-10-01T21:39:27
PMT007907,C0266,P020,2025-05-28,362.18,MXN,Successful,,2025-05-28T21:51:27
PMT007908,C0108,P012,2025-02-04,528.3,MXN,Successful,,2025-02-04T22:34:52
PMT007909,C0143,P005,2025-09-03,11490.65,USD,Successful,,2025-09-03T17:47:13
PMT007910,C0188,P014,2025-09-29,249.38,MXN,Successful,,2025-09-29T18:32:25
PMT007911,C0006,P019,2025-06-01,6493.95,USD,Successful,,2025-06-01T01:04:14
PMT007912,C0219,P015,2024-11-23,13787.82,MXN,Successful,,2024-11-23T10:24:47
PMT007913,C0001,P001,2025-07-03,2809.75,MXN,Successful,,2025-07-03T09:09:12
PMT007914,C0297,P019,2025-05-06,6105.27,USD,Successful,,2025-05-06T20:21:08
PMT007915,C0370,P016,2025-11-12,1036.96,MXN,Successful,,2025-11-12T20:18:46
PMT007916,C0297,P008,2025-07-28,3138.81,MXN,Successful,,2025-07-28T12:06:40
PMT007917,C0365,P020,2025-03-29,1008.35,MXN,Successful,,2025-03-29T11:37:05
PMT007918,C0001,P015,2024-04-15,1089.68,MXN,Successful,,2024-04-15T07:57:54
PMT007919,C0025,P017,2024-08-07,798.43,MXN,Successful,,2024-08-07T08:56:39
PMT007920,C0367,P019,2024-12-03,1825.76,MXN,Successful,,2024-12-03T16:31:48
PMT007921,C0410,P001,2025-06-19,6119.96,MXN,Reversed,,2025-06-19T17:46:00
PMT007922,C0377,P016,2025-11-09,16450.0,MXN,Successful,,2025-11-09T19:42:39
PMT007923,C0347,P008,2026-02-28,3785.95,MXN,Successful,,2026-02-28T02:36:07
PMT007924,C0371,P018,2025-06-18,867.49,MXN,Successful,,2025-06-18T16:38:34
PMT007925,C0386,P018,2025-09-25,2776.63,MXN,Successful,,2025-09-25T21:12:38
PMT007926,C0379,P017,2025-07-04,79.62,MXN,Successful,,2025-07-04T14:56:42
PMT007927,C0382,P016,2025-02-01,13507.47,MXN,Successful,,2025-02-01T18:02:37
PMT007928,C0032,P017,2025-06-26,9345.06,MXN,Failed,Provider timeout,2025-06-26T12:20:59
PMT007929,C0029,P006,2025-01-07,300.74,MXN,Successful,,2025-01-07T14:07:43
PMT007930,C0189,P008,2025-02-22,2371.18,MXN,Successful,,2025-02-22T15:38:16
PMT007931,C0280,P003,2026-01-16,2461.69,MXN,Failed,Network error,2026-01-16T03:25:22
PMT007932,C0389,P017,2025-05-21,288.48,MXN,Successful,,2025-05-21T01:48:04
PMT007933,C0178,P014,2024-06-18,11863.42,USD,Successful,,2024-06-18T21:43:06
PMT007934,C0151,P013,2025-04-19,2635.35,MXN,Successful,,2025-04-19T16:14:28
PMT007935,C0402,P005,2026-02-22,2883.89,MXN,Failed,Expired authorization,2026-02-22T08:12:38
PMT007936,C0137,P013,2024-06-18,7945.15,MXN,Successful,,2024-06-18T04:37:22
PMT007937,C0414,P009,2026-03-09,295.54,MXN,Successful,,2026-03-09T00:10:51
PMT007938,C0100,P020,2026-03-23,6912.54,USD,Successful,,2026-03-23T14:38:17
PMT007939,C0189,P018,2025-05-19,449.75,MXN,Reversed,,2025-05-19T22:49:52
PMT007940,C0214,P011,2024-12-01,3675.66,MXN,Successful,,2024-12-01T06:48:05
PMT007941,C0162,P017,2024-04-07,3563.24,MXN,Successful,,2024-04-07T16:18:00
